ID,Feeds,Data type,Alt feeds,Percent alt,Sync feeds,Percent sync2mins,Carer status,CarerID,Total feed rate,Brood size,Carer number,Watch duration mins,Watch time,Brood age,Julian hatch date,AMax,Year,nest,Individual feed rate,RowRef
2002_71_13,15,Expected,7,46.66666667,5,33.33333333,Female,250,26.53846162,5,2,51.99999984,7.583333328,13,84,69.56521739,2002,2002_71,17.30769236,3202
2002_71_13,0,Expected,NA,NA,NA,NA,Helper,NA,26.53846162,5,2,51.99999984,7.583333328,13,84,69.56521739,2002,2002_71,NA,3203
2002_71_13,0,Expected,NA,NA,NA,NA,Helper,NA,26.53846162,5,2,51.99999984,7.583333328,13,84,69.56521739,2002,2002_71,NA,3204
2002_71_13,0,Expected,NA,NA,NA,NA,Helper,NA,26.53846162,5,2,51.99999984,7.583333328,13,84,69.56521739,2002,2002_71,NA,3205
2002_71_13,15,Observed,6,40,4,26.66666667,Female,250,26.53846162,5,2,51.99999984,7.583333328,13,84,69.56521739,2002,2002_71,17.30769236,3206
2002_71_13,0,Observed,NA,NA,NA,NA,Helper,NA,26.53846162,5,2,51.99999984,7.583333328,13,84,69.56521739,2002,2002_71,NA,3207
2002_71_13,0,Observed,NA,NA,NA,NA,Helper,NA,26.53846162,5,2,51.99999984,7.583333328,13,84,69.56521739,2002,2002_71,NA,3208
2002_71_13,0,Observed,NA,NA,NA,NA,Helper,NA,26.53846162,5,2,51.99999984,7.583333328,13,84,69.56521739,2002,2002_71,NA,3209
2002_71_13,8,Observed,6,75,4,50,Male,222,26.53846162,5,2,51.99999984,7.583333328,13,84,69.56521739,2002,2002_71,9.230769259,3210
2002_77_10,6,Expected,5,83.33333333,1,16.66666667,Male,1391,11.9999999,4,2,60.00000048,12.38333333,10,72,91.66666667,2002,2002_77,5.999999952,3211
2002_77_10,0,Observed,NA,NA,NA,NA,Helper,NA,11.9999999,4,2,60.00000048,12.38333333,10,72,91.66666667,2002,2002_77,NA,3212
2002_77_10,0,Observed,NA,NA,NA,NA,Helper,NA,11.9999999,4,2,60.00000048,12.38333333,10,72,91.66666667,2002,2002_77,NA,3213
2002_77_10,0,Observed,NA,NA,NA,NA,Helper,NA,11.9999999,4,2,60.00000048,12.38333333,10,72,91.66666667,2002,2002_77,NA,3214
2002_77_10,6,Observed,3,50,3,50,Male,1391,11.9999999,4,2,60.00000048,12.38333333,10,72,91.66666667,2002,2002_77,5.999999952,3215
2002_77_10,6,Expected,4,66.66666667,1,16.66666667,Female,0,11.9999999,4,2,60.00000048,12.38333333,10,72,91.66666667,2002,2002_77,5.999999952,3216
2002_77_10,0,Expected,NA,NA,NA,NA,Helper,NA,11.9999999,4,2,60.00000048,12.38333333,10,72,91.66666667,2002,2002_77,NA,3217
2002_77_10,0,Expected,NA,NA,NA,NA,Helper,NA,11.9999999,4,2,60.00000048,12.38333333,10,72,91.66666667,2002,2002_77,NA,3218
2002_77_10,0,Expected,NA,NA,NA,NA,Helper,NA,11.9999999,4,2,60.00000048,12.38333333,10,72,91.66666667,2002,2002_77,NA,3219
2002_77_10,6,Observed,3,50,2,33.33333333,Female,0,11.9999999,4,2,60.00000048,12.38333333,10,72,91.66666667,2002,2002_77,5.999999952,3220
2002_77_16,0,Observed,NA,NA,NA,NA,Helper,NA,11.61290311,4,2,62.00000064,12.01666666,16,72,91.66666667,2002,2002_77,NA,3221
2002_77_16,0,Observed,NA,NA,NA,NA,Helper,NA,11.61290311,4,2,62.00000064,12.01666666,16,72,91.66666667,2002,2002_77,NA,3222
2002_77_16,0,Observed,NA,NA,NA,NA,Helper,NA,11.61290311,4,2,62.00000064,12.01666666,16,72,91.66666667,2002,2002_77,NA,3223
2002_77_16,6,Expected,5,83.33333333,1,16.66666667,Male,1391,11.61290311,4,2,62.00000064,12.01666666,16,72,91.66666667,2002,2002_77,5.806451553,3224
2002_77_16,6,Expected,5,83.33333333,2,33.33333333,Female,0,11.61290311,4,2,62.00000064,12.01666666,16,72,91.66666667,2002,2002_77,5.806451553,3225
2002_77_16,0,Expected,NA,NA,NA,NA,Helper,NA,11.61290311,4,2,62.00000064,12.01666666,16,72,91.66666667,2002,2002_77,NA,3226
2002_77_16,0,Expected,NA,NA,NA,NA,Helper,NA,11.61290311,4,2,62.00000064,12.01666666,16,72,91.66666667,2002,2002_77,NA,3227
2002_77_16,0,Expected,NA,NA,NA,NA,Helper,NA,11.61290311,4,2,62.00000064,12.01666666,16,72,91.66666667,2002,2002_77,NA,3228
2002_77_16,6,Observed,4,66.66666667,3,50,Female,0,11.61290311,4,2,62.00000064,12.01666666,16,72,91.66666667,2002,2002_77,5.806451553,3229
2002_77_16,6,Observed,4,66.66666667,3,50,Male,1391,11.61290311,4,2,62.00000064,12.01666666,16,72,91.66666667,2002,2002_77,5.806451553,3230
2003_05_10,8,Expected,7,87.5,3,37.5,Female,263,23.79310332,8,4,58.00000032,10.84999999,10,62,95.65217391,2003,2003_05,8.275862023,3231
2003_05_10,2,Expected,2,100,1,50,Helper,1412,23.79310332,8,4,58.00000032,10.84999999,10,62,95.65217391,2003,2003_05,2.068965506,3232
2003_05_10,3,Expected,3,100,2,66.66666667,Helper,1351,23.79310332,8,4,58.00000032,10.84999999,10,62,95.65217391,2003,2003_05,3.103448259,3233
2003_05_10,8,Observed,8,100,3,37.5,Female,263,23.79310332,8,4,58.00000032,10.84999999,10,62,95.65217391,2003,2003_05,8.275862023,3234
2003_05_10,2,Observed,2,100,1,50,Helper,1412,23.79310332,8,4,58.00000032,10.84999999,10,62,95.65217391,2003,2003_05,2.068965506,3235
2003_05_10,3,Observed,3,100,2,66.66666667,Helper,1351,23.79310332,8,4,58.00000032,10.84999999,10,62,95.65217391,2003,2003_05,3.103448259,3236
2003_05_10,0,Observed,NA,NA,NA,NA,Helper,NA,23.79310332,8,4,58.00000032,10.84999999,10,62,95.65217391,2003,2003_05,NA,3237
2003_05_10,10,Observed,8,80,3,30,Male,1414,23.79310332,8,4,58.00000032,10.84999999,10,62,95.65217391,2003,2003_05,10.34482753,3238
2003_05_10,0,Expected,NA,NA,NA,NA,Helper,NA,23.79310332,8,4,58.00000032,10.84999999,10,62,95.65217391,2003,2003_05,NA,3239
2003_05_10,10,Expected,7,70,3,30,Male,1414,23.79310332,8,4,58.00000032,10.84999999,10,62,95.65217391,2003,2003_05,10.34482753,3240
2003_05_14,0,Observed,NA,NA,NA,NA,Helper,NA,38.88888889,8,3,54,7.616666664,14,62,97.14285714,2003,2003_05,NA,3241
2003_05_14,0,Observed,NA,NA,NA,NA,Helper,NA,38.88888889,8,3,54,7.616666664,14,62,97.14285714,2003,2003_05,NA,3242
2003_05_14,8,Observed,8,100,5,62.5,Female,263,38.88888889,8,3,54,7.616666664,14,62,97.14285714,2003,2003_05,8.888888889,3243
2003_05_14,13,Observed,12,92.30769231,9,69.23076923,Helper,1412,38.88888889,8,3,54,7.616666664,14,62,97.14285714,2003,2003_05,14.44444444,3244
2003_05_14,8,Expected,8,100,5,62.5,Female,263,38.88888889,8,3,54,7.616666664,14,62,97.14285714,2003,2003_05,8.888888889,3245
2003_05_14,13,Expected,11,84.61538462,8,61.53846154,Helper,1412,38.88888889,8,3,54,7.616666664,14,62,97.14285714,2003,2003_05,14.44444444,3246
2003_05_14,14,Observed,13,92.85714286,10,71.42857143,Male,1414,38.88888889,8,3,54,7.616666664,14,62,97.14285714,2003,2003_05,15.55555556,3247
2003_05_14,0,Expected,NA,NA,NA,NA,Helper,NA,38.88888889,8,3,54,7.616666664,14,62,97.14285714,2003,2003_05,NA,3248
2003_05_14,14,Expected,11,78.57142857,8,57.14285714,Male,1414,38.88888889,8,3,54,7.616666664,14,62,97.14285714,2003,2003_05,15.55555556,3249
2003_05_14,0,Expected,NA,NA,NA,NA,Helper,NA,38.88888889,8,3,54,7.616666664,14,62,97.14285714,2003,2003_05,NA,3250
2003_05_16,0,Observed,NA,NA,NA,NA,Helper,NA,69.23077008,8,3,38.99999952,10.08333334,16,62,97.77777778,2003,2003_05,NA,3251
2003_05_16,12,Observed,11,91.66666667,9,75,Female,263,69.23077008,8,3,38.99999952,10.08333334,16,62,97.77777778,2003,2003_05,18.46153869,3252
2003_05_16,11,Observed,11,100,9,81.81818182,Helper,1412,69.23077008,8,3,38.99999952,10.08333334,16,62,97.77777778,2003,2003_05,16.92307713,3253
2003_05_16,12,Expected,11,91.66666667,9,75,Female,263,69.23077008,8,3,38.99999952,10.08333334,16,62,97.77777778,2003,2003_05,18.46153869,3254
2003_05_16,11,Expected,10,90.90909091,9,81.81818182,Helper,1412,69.23077008,8,3,38.99999952,10.08333334,16,62,97.77777778,2003,2003_05,16.92307713,3255
2003_05_16,0,Expected,NA,NA,NA,NA,Helper,NA,69.23077008,8,3,38.99999952,10.08333334,16,62,97.77777778,2003,2003_05,NA,3256
2003_05_16,0,Expected,NA,NA,NA,NA,Helper,NA,69.23077008,8,3,38.99999952,10.08333334,16,62,97.77777778,2003,2003_05,NA,3257
2003_05_16,22,Expected,14,63.63636364,13,59.09090909,Male,1414,69.23077008,8,3,38.99999952,10.08333334,16,62,97.77777778,2003,2003_05,33.84615426,3258
2003_05_16,0,Observed,NA,NA,NA,NA,Helper,NA,69.23077008,8,3,38.99999952,10.08333334,16,62,97.77777778,2003,2003_05,NA,3259
2003_05_16,22,Observed,16,72.72727273,14,63.63636364,Male,1414,69.23077008,8,3,38.99999952,10.08333334,16,62,97.77777778,2003,2003_05,33.84615426,3260
2003_05_6,3,Expected,3,100,1,33.33333333,Female,263,24.28571401,8,3,42.00000048,12.83333333,6,62,94.11764706,2003,2003_05,4.285714237,3261
2003_05_6,5,Expected,5,100,2,40,Helper,1412,24.28571401,8,3,42.00000048,12.83333333,6,62,94.11764706,2003,2003_05,7.142857061,3262
2003_05_6,9,Expected,6,66.66666667,3,33.33333333,Male,1414,24.28571401,8,3,42.00000048,12.83333333,6,62,94.11764706,2003,2003_05,12.85714271,3263
2003_05_6,5,Observed,4,80,2,40,Helper,1412,24.28571401,8,3,42.00000048,12.83333333,6,62,94.11764706,2003,2003_05,7.142857061,3264
2003_05_6,0,Observed,NA,NA,NA,NA,Helper,NA,24.28571401,8,3,42.00000048,12.83333333,6,62,94.11764706,2003,2003_05,NA,3265
2003_05_6,0,Observed,NA,NA,NA,NA,Helper,NA,24.28571401,8,3,42.00000048,12.83333333,6,62,94.11764706,2003,2003_05,NA,3266
2003_05_6,9,Observed,6,66.66666667,3,33.33333333,Male,1414,24.28571401,8,3,42.00000048,12.83333333,6,62,94.11764706,2003,2003_05,12.85714271,3267
2003_05_6,3,Observed,3,100,1,33.33333333,Female,263,24.28571401,8,3,42.00000048,12.83333333,6,62,94.11764706,2003,2003_05,4.285714237,3268
2003_05_6,0,Expected,NA,NA,NA,NA,Helper,NA,24.28571401,8,3,42.00000048,12.83333333,6,62,94.11764706,2003,2003_05,NA,3269
2003_05_6,0,Expected,NA,NA,NA,NA,Helper,NA,24.28571401,8,3,42.00000048,12.83333333,6,62,94.11764706,2003,2003_05,NA,3270
2003_06_6,7,Observed,6,85.71428571,3,42.85714286,Helper,294,21.92307699,11,3,51.99999984,11.18333333,6,59,94.73684211,2003,2003_06,8.076923102,3271
2003_06_6,7,Expected,5,71.42857143,2,28.57142857,Male,253,21.92307699,11,3,51.99999984,11.18333333,6,59,94.73684211,2003,2003_06,8.076923102,3272
2003_06_6,5,Expected,5,100,3,60,Female,1341,21.92307699,11,3,51.99999984,11.18333333,6,59,94.73684211,2003,2003_06,5.769230787,3273
2003_06_6,0,Observed,NA,NA,NA,NA,Helper,NA,21.92307699,11,3,51.99999984,11.18333333,6,59,94.73684211,2003,2003_06,NA,3274
2003_06_6,0,Observed,NA,NA,NA,NA,Helper,NA,21.92307699,11,3,51.99999984,11.18333333,6,59,94.73684211,2003,2003_06,NA,3275
2003_06_6,7,Observed,6,85.71428571,4,57.14285714,Male,253,21.92307699,11,3,51.99999984,11.18333333,6,59,94.73684211,2003,2003_06,8.076923102,3276
2003_06_6,5,Observed,5,100,5,100,Female,1341,21.92307699,11,3,51.99999984,11.18333333,6,59,94.73684211,2003,2003_06,5.769230787,3277
2003_06_6,7,Expected,6,85.71428571,3,42.85714286,Helper,294,21.92307699,11,3,51.99999984,11.18333333,6,59,94.73684211,2003,2003_06,8.076923102,3278
2003_06_6,0,Expected,NA,NA,NA,NA,Helper,NA,21.92307699,11,3,51.99999984,11.18333333,6,59,94.73684211,2003,2003_06,NA,3279
2003_06_6,0,Expected,NA,NA,NA,NA,Helper,NA,21.92307699,11,3,51.99999984,11.18333333,6,59,94.73684211,2003,2003_06,NA,3280
2003_12_10,21,Expected,17,80.95238095,14,66.66666667,Male,1455,44.21052557,7,2,57.00000096,6.683333328,10,56,97.61904762,2003,2003_12,22.10526279,3281
2003_12_10,21,Expected,17,80.95238095,12,57.14285714,Female,285,44.21052557,7,2,57.00000096,6.683333328,10,56,97.61904762,2003,2003_12,22.10526279,3282
2003_12_10,0,Expected,NA,NA,NA,NA,Helper,NA,44.21052557,7,2,57.00000096,6.683333328,10,56,97.61904762,2003,2003_12,NA,3283
2003_12_10,0,Expected,NA,NA,NA,NA,Helper,NA,44.21052557,7,2,57.00000096,6.683333328,10,56,97.61904762,2003,2003_12,NA,3284
2003_12_10,0,Expected,NA,NA,NA,NA,Helper,NA,44.21052557,7,2,57.00000096,6.683333328,10,56,97.61904762,2003,2003_12,NA,3285
2003_12_10,21,Observed,16,76.19047619,9,42.85714286,Female,285,44.21052557,7,2,57.00000096,6.683333328,10,56,97.61904762,2003,2003_12,22.10526279,3286
2003_12_10,0,Observed,NA,NA,NA,NA,Helper,NA,44.21052557,7,2,57.00000096,6.683333328,10,56,97.61904762,2003,2003_12,NA,3287
2003_12_10,0,Observed,NA,NA,NA,NA,Helper,NA,44.21052557,7,2,57.00000096,6.683333328,10,56,97.61904762,2003,2003_12,NA,3288
2003_12_10,0,Observed,NA,NA,NA,NA,Helper,NA,44.21052557,7,2,57.00000096,6.683333328,10,56,97.61904762,2003,2003_12,NA,3289
2003_12_10,21,Observed,15,71.42857143,13,61.9047619,Male,1455,44.21052557,7,2,57.00000096,6.683333328,10,56,97.61904762,2003,2003_12,22.10526279,3290
2003_12_14,13,Expected,12,92.30769231,9,69.23076923,Male,1455,43.44827562,7,4,58.00000032,6.516666672,14,56,97.61904762,2003,2003_12,13.44827579,3291
2003_12_14,10,Observed,9,90,7,70,Helper,1460,43.44827562,7,4,58.00000032,6.516666672,14,56,97.61904762,2003,2003_12,10.34482753,3292
2003_12_14,7,Observed,7,100,6,85.71428571,Helper,270,43.44827562,7,4,58.00000032,6.516666672,14,56,97.61904762,2003,2003_12,7.24137927,3293
2003_12_14,0,Observed,NA,NA,NA,NA,Helper,NA,43.44827562,7,4,58.00000032,6.516666672,14,56,97.61904762,2003,2003_12,NA,3294
2003_12_14,13,Observed,11,84.61538462,11,84.61538462,Male,1455,43.44827562,7,4,58.00000032,6.516666672,14,56,97.61904762,2003,2003_12,13.44827579,3295
2003_12_14,12,Expected,11,91.66666667,8,66.66666667,Female,285,43.44827562,7,4,58.00000032,6.516666672,14,56,97.61904762,2003,2003_12,12.41379303,3296
2003_12_14,10,Expected,10,100,7,70,Helper,1460,43.44827562,7,4,58.00000032,6.516666672,14,56,97.61904762,2003,2003_12,10.34482753,3297
2003_12_14,7,Expected,7,100,6,85.71428571,Helper,270,43.44827562,7,4,58.00000032,6.516666672,14,56,97.61904762,2003,2003_12,7.24137927,3298
2003_12_14,0,Expected,NA,NA,NA,NA,Helper,NA,43.44827562,7,4,58.00000032,6.516666672,14,56,97.61904762,2003,2003_12,NA,3299
2003_12_14,12,Observed,10,83.33333333,5,41.66666667,Female,285,43.44827562,7,4,58.00000032,6.516666672,14,56,97.61904762,2003,2003_12,12.41379303,3300
2003_14_10,0,Observed,NA,NA,NA,NA,Helper,NA,27.90697685,10,2,42.99999984,14.65000001,10,63,95,2003,2003_14,NA,3301
2003_14_10,0,Observed,NA,NA,NA,NA,Helper,NA,27.90697685,10,2,42.99999984,14.65000001,10,63,95,2003,2003_14,NA,3302
2003_14_10,0,Observed,NA,NA,NA,NA,Helper,NA,27.90697685,10,2,42.99999984,14.65000001,10,63,95,2003,2003_14,NA,3303
2003_14_10,10,Expected,8,80,4,40,Male,292,27.90697685,10,2,42.99999984,14.65000001,10,63,95,2003,2003_14,13.95348842,3304
2003_14_10,10,Expected,7,70,4,40,Female,1479,27.90697685,10,2,42.99999984,14.65000001,10,63,95,2003,2003_14,13.95348842,3305
2003_14_10,0,Expected,NA,NA,NA,NA,Helper,NA,27.90697685,10,2,42.99999984,14.65000001,10,63,95,2003,2003_14,NA,3306
2003_14_10,0,Expected,NA,NA,NA,NA,Helper,NA,27.90697685,10,2,42.99999984,14.65000001,10,63,95,2003,2003_14,NA,3307
2003_14_10,0,Expected,NA,NA,NA,NA,Helper,NA,27.90697685,10,2,42.99999984,14.65000001,10,63,95,2003,2003_14,NA,3308
2003_14_10,10,Observed,7,70,7,70,Female,1479,27.90697685,10,2,42.99999984,14.65000001,10,63,95,2003,2003_14,13.95348842,3309
2003_14_10,10,Observed,6,60,4,40,Male,292,27.90697685,10,2,42.99999984,14.65000001,10,63,95,2003,2003_14,13.95348842,3310
2003_14_16,15,Expected,8,53.33333333,6,40,Female,1479,36.81818249,10,2,43.9999992,12.48333334,16,63,88.88888889,2003,2003_14,20.45454583,3311
2003_14_16,0,Expected,NA,NA,NA,NA,Helper,NA,36.81818249,10,2,43.9999992,12.48333334,16,63,88.88888889,2003,2003_14,NA,3312
2003_14_16,0,Expected,NA,NA,NA,NA,Helper,NA,36.81818249,10,2,43.9999992,12.48333334,16,63,88.88888889,2003,2003_14,NA,3313
2003_14_16,15,Observed,9,60,7,46.66666667,Female,1479,36.81818249,10,2,43.9999992,12.48333334,16,63,88.88888889,2003,2003_14,20.45454583,3314
2003_14_16,0,Observed,NA,NA,NA,NA,Helper,NA,36.81818249,10,2,43.9999992,12.48333334,16,63,88.88888889,2003,2003_14,NA,3315
2003_14_16,0,Observed,NA,NA,NA,NA,Helper,NA,36.81818249,10,2,43.9999992,12.48333334,16,63,88.88888889,2003,2003_14,NA,3316
2003_14_16,0,Observed,NA,NA,NA,NA,Helper,NA,36.81818249,10,2,43.9999992,12.48333334,16,63,88.88888889,2003,2003_14,NA,3317
2003_14_16,12,Observed,10,83.33333333,7,58.33333333,Male,292,36.81818249,10,2,43.9999992,12.48333334,16,63,88.88888889,2003,2003_14,16.36363666,3318
2003_14_16,0,Expected,NA,NA,NA,NA,Helper,NA,36.81818249,10,2,43.9999992,12.48333334,16,63,88.88888889,2003,2003_14,NA,3319
2003_14_16,12,Expected,8,66.66666667,6,50,Male,292,36.81818249,10,2,43.9999992,12.48333334,16,63,88.88888889,2003,2003_14,16.36363666,3320
2003_14_6,0,Observed,NA,NA,NA,NA,Helper,NA,14.11764713,10,2,33.99999984,7.450000008,6,63,87.5,2003,2003_14,NA,3321
2003_14_6,0,Observed,NA,NA,NA,NA,Helper,NA,14.11764713,10,2,33.99999984,7.450000008,6,63,87.5,2003,2003_14,NA,3322
2003_14_6,4,Observed,4,100,4,100,Female,1479,14.11764713,10,2,33.99999984,7.450000008,6,63,87.5,2003,2003_14,7.058823563,3323
2003_14_6,0,Observed,NA,NA,NA,NA,Helper,NA,14.11764713,10,2,33.99999984,7.450000008,6,63,87.5,2003,2003_14,NA,3324
2003_14_6,4,Expected,3,75,2,50,Female,1479,14.11764713,10,2,33.99999984,7.450000008,6,63,87.5,2003,2003_14,7.058823563,3325
2003_14_6,0,Expected,NA,NA,NA,NA,Helper,NA,14.11764713,10,2,33.99999984,7.450000008,6,63,87.5,2003,2003_14,NA,3326
2003_14_6,4,Observed,3,75,0,0,Male,292,14.11764713,10,2,33.99999984,7.450000008,6,63,87.5,2003,2003_14,7.058823563,3327
2003_14_6,0,Expected,NA,NA,NA,NA,Helper,NA,14.11764713,10,2,33.99999984,7.450000008,6,63,87.5,2003,2003_14,NA,3328
2003_14_6,4,Expected,3,75,1,25,Male,292,14.11764713,10,2,33.99999984,7.450000008,6,63,87.5,2003,2003_14,7.058823563,3329
2003_14_6,0,Expected,NA,NA,NA,NA,Helper,NA,14.11764713,10,2,33.99999984,7.450000008,6,63,87.5,2003,2003_14,NA,3330
2003_20_10,0,Observed,NA,NA,NA,NA,Helper,NA,24.87804897,5,2,40.99999968,14.95000001,10,64,94.11764706,2003,2003_20,NA,3331
2003_20_10,8,Observed,6,75,3,37.5,Female,255,24.87804897,5,2,40.99999968,14.95000001,10,64,94.11764706,2003,2003_20,11.70731716,3332
2003_20_10,0,Observed,NA,NA,NA,NA,Helper,NA,24.87804897,5,2,40.99999968,14.95000001,10,64,94.11764706,2003,2003_20,NA,3333
2003_20_10,8,Expected,5,62.5,3,37.5,Female,255,24.87804897,5,2,40.99999968,14.95000001,10,64,94.11764706,2003,2003_20,11.70731716,3334
2003_20_10,0,Expected,NA,NA,NA,NA,Helper,NA,24.87804897,5,2,40.99999968,14.95000001,10,64,94.11764706,2003,2003_20,NA,3335
2003_20_10,0,Expected,NA,NA,NA,NA,Helper,NA,24.87804897,5,2,40.99999968,14.95000001,10,64,94.11764706,2003,2003_20,NA,3336
2003_20_10,0,Expected,NA,NA,NA,NA,Helper,NA,24.87804897,5,2,40.99999968,14.95000001,10,64,94.11764706,2003,2003_20,NA,3337
2003_20_10,9,Expected,5,55.55555556,3,33.33333333,Male,197,24.87804897,5,2,40.99999968,14.95000001,10,64,94.11764706,2003,2003_20,13.17073181,3338
2003_20_10,9,Observed,7,77.77777778,4,44.44444444,Male,197,24.87804897,5,2,40.99999968,14.95000001,10,64,94.11764706,2003,2003_20,13.17073181,3339
2003_20_10,0,Observed,NA,NA,NA,NA,Helper,NA,24.87804897,5,2,40.99999968,14.95000001,10,64,94.11764706,2003,2003_20,NA,3340
2003_20_14,0,Expected,NA,NA,NA,NA,Helper,NA,34.05405332,5,2,37.0000008,8.299999992,14,64,85.71428571,2003,2003_20,NA,3341
2003_20_14,0,Expected,NA,NA,NA,NA,Helper,NA,34.05405332,5,2,37.0000008,8.299999992,14,64,85.71428571,2003,2003_20,NA,3342
2003_20_14,9,Expected,7,77.77777778,5,55.55555556,Female,255,34.05405332,5,2,37.0000008,8.299999992,14,64,85.71428571,2003,2003_20,14.59459428,3343
2003_20_14,9,Observed,7,77.77777778,5,55.55555556,Female,255,34.05405332,5,2,37.0000008,8.299999992,14,64,85.71428571,2003,2003_20,14.59459428,3344
2003_20_14,0,Observed,NA,NA,NA,NA,Helper,NA,34.05405332,5,2,37.0000008,8.299999992,14,64,85.71428571,2003,2003_20,NA,3345
2003_20_14,0,Observed,NA,NA,NA,NA,Helper,NA,34.05405332,5,2,37.0000008,8.299999992,14,64,85.71428571,2003,2003_20,NA,3346
2003_20_14,0,Observed,NA,NA,NA,NA,Helper,NA,34.05405332,5,2,37.0000008,8.299999992,14,64,85.71428571,2003,2003_20,NA,3347
2003_20_14,12,Observed,7,58.33333333,5,41.66666667,Male,197,34.05405332,5,2,37.0000008,8.299999992,14,64,85.71428571,2003,2003_20,19.45945904,3348
2003_20_14,0,Expected,NA,NA,NA,NA,Helper,NA,34.05405332,5,2,37.0000008,8.299999992,14,64,85.71428571,2003,2003_20,NA,3349
2003_20_14,12,Expected,7,58.33333333,5,41.66666667,Male,197,34.05405332,5,2,37.0000008,8.299999992,14,64,85.71428571,2003,2003_20,19.45945904,3350
2003_20_6,3,Observed,3,100,3,100,Female,255,15.00000015,5,2,31.99999968,9.15,6,64,75,2003,2003_20,5.625000056,3351
2003_20_6,0,Observed,NA,NA,NA,NA,Helper,NA,15.00000015,5,2,31.99999968,9.15,6,64,75,2003,2003_20,NA,3352
2003_20_6,5,Observed,3,60,0,0,Male,197,15.00000015,5,2,31.99999968,9.15,6,64,75,2003,2003_20,9.375000094,3353
2003_20_6,0,Expected,NA,NA,NA,NA,Helper,NA,15.00000015,5,2,31.99999968,9.15,6,64,75,2003,2003_20,NA,3354
2003_20_6,0,Observed,NA,NA,NA,NA,Helper,NA,15.00000015,5,2,31.99999968,9.15,6,64,75,2003,2003_20,NA,3355
2003_20_6,0,Observed,NA,NA,NA,NA,Helper,NA,15.00000015,5,2,31.99999968,9.15,6,64,75,2003,2003_20,NA,3356
2003_20_6,3,Expected,3,100,2,66.66666667,Female,255,15.00000015,5,2,31.99999968,9.15,6,64,75,2003,2003_20,5.625000056,3357
2003_20_6,0,Expected,NA,NA,NA,NA,Helper,NA,15.00000015,5,2,31.99999968,9.15,6,64,75,2003,2003_20,NA,3358
2003_20_6,0,Expected,NA,NA,NA,NA,Helper,NA,15.00000015,5,2,31.99999968,9.15,6,64,75,2003,2003_20,NA,3359
2003_20_6,5,Expected,3,60,0,0,Male,197,15.00000015,5,2,31.99999968,9.15,6,64,75,2003,2003_20,9.375000094,3360
2003_21_6,3,Observed,3,100,3,100,Female,293,20.5263157,9,2,38.00000016,17.03333333,6,64,46.15384615,2003,2003_21,4.736842085,3361
2003_21_6,3,Expected,3,100,2,66.66666667,Female,293,20.5263157,9,2,38.00000016,17.03333333,6,64,46.15384615,2003,2003_21,4.736842085,3362
2003_21_6,0,Expected,NA,NA,NA,NA,Helper,NA,20.5263157,9,2,38.00000016,17.03333333,6,64,46.15384615,2003,2003_21,NA,3363
2003_21_6,0,Expected,NA,NA,NA,NA,Helper,NA,20.5263157,9,2,38.00000016,17.03333333,6,64,46.15384615,2003,2003_21,NA,3364
2003_21_6,0,Expected,NA,NA,NA,NA,Helper,NA,20.5263157,9,2,38.00000016,17.03333333,6,64,46.15384615,2003,2003_21,NA,3365
2003_21_6,10,Expected,3,30,1,10,Male,1071,20.5263157,9,2,38.00000016,17.03333333,6,64,46.15384615,2003,2003_21,15.78947362,3366
2003_21_6,10,Observed,2,20,0,0,Male,1071,20.5263157,9,2,38.00000016,17.03333333,6,64,46.15384615,2003,2003_21,15.78947362,3367
2003_21_6,0,Observed,NA,NA,NA,NA,Helper,NA,20.5263157,9,2,38.00000016,17.03333333,6,64,46.15384615,2003,2003_21,NA,3368
2003_21_6,0,Observed,NA,NA,NA,NA,Helper,NA,20.5263157,9,2,38.00000016,17.03333333,6,64,46.15384615,2003,2003_21,NA,3369
2003_21_6,0,Observed,NA,NA,NA,NA,Helper,NA,20.5263157,9,2,38.00000016,17.03333333,6,64,46.15384615,2003,2003_21,NA,3370
2003_29_10,7,Expected,4,57.14285714,3,42.85714286,Female,242,17.83783745,8,2,37.0000008,15.76666666,10,63,72.72727273,2003,2003_29,11.35135111,3371
2003_29_10,7,Observed,3,42.85714286,2,28.57142857,Female,242,17.83783745,8,2,37.0000008,15.76666666,10,63,72.72727273,2003,2003_29,11.35135111,3372
2003_29_10,4,Observed,3,75,3,75,Helper,166,17.83783745,8,2,37.0000008,15.76666666,10,63,72.72727273,2003,2003_29,6.486486346,3373
2003_29_10,0,Observed,NA,NA,NA,NA,Helper,NA,17.83783745,8,2,37.0000008,15.76666666,10,63,72.72727273,2003,2003_29,NA,3374
2003_29_10,0,Observed,NA,NA,NA,NA,Helper,NA,17.83783745,8,2,37.0000008,15.76666666,10,63,72.72727273,2003,2003_29,NA,3375
2003_29_10,0,Observed,NA,NA,NA,NA,Male,1347,17.83783745,8,2,37.0000008,15.76666666,10,63,72.72727273,2003,2003_29,NA,3376
2003_29_10,4,Expected,4,100,2,50,Helper,166,17.83783745,8,2,37.0000008,15.76666666,10,63,72.72727273,2003,2003_29,6.486486346,3377
2003_29_10,0,Expected,NA,NA,NA,NA,Helper,NA,17.83783745,8,2,37.0000008,15.76666666,10,63,72.72727273,2003,2003_29,NA,3378
